delivery_person_age,delivery_person_ratings,order_type_category,multiple_deliveries,total_distance,weather_category,road_traffic_category,vechicle_type_category,vehicle_condition,festival_bool,city_category,day_of_week,week_or_weekend,valley_or_peak,wt_minutes,time_taken_min
27.0,5.0,3,1.0,12.419865302931404,2,3,2,0,0,2,2,0,1,15.0,26
38.0,4.3,3,1.0,17.097550143936882,3,3,1,2,0,2,2,0,1,15.0,48
28.0,4.1,0,2.0,13.830799036813959,4,3,1,2,0,2,2,0,1,10.0,43
29.0,4.7,1,1.0,10.907155217151752,5,3,1,2,0,2,2,0,1,5.0,22
21.0,4.0,3,1.0,13.63146802704127,3,3,1,2,1,1,2,0,1,10.0,41
39.0,4.7,3,1.0,16.63565219678786,2,3,2,0,0,2,2,0,1,5.0,52
39.0,4.2,2,1.0,11.917796074352283,2,3,2,0,0,0,2,0,1,5.0,54
28.0,5.0,3,2.0,16.38491731854766,3,3,1,2,0,2,2,0,1,5.0,40
24.0,4.8,2,1.0,19.915613222021893,2,3,2,1,0,2,2,0,1,10.0,26
27.0,4.7,3,1.0,12.257135163430922,3,3,2,0,0,2,2,0,1,5.0,49
37.0,4.5,0,1.0,10.586555626874734,0,3,2,2,0,2,2,0,1,5.0,39
31.0,4.6,1,1.0,19.883279016937156,3,3,2,0,0,2,2,0,1,15.0,45
38.0,4.2,2,3.0,13.76663592346389,1,3,2,0,0,2,2,0,1,15.0,42
35.0,4.8,1,1.0,13.98926910731013,3,3,2,1,0,2,2,0,1,15.0,37
23.0,4.6,2,0.0,19.887040304938942,5,3,1,1,0,1,2,0,1,5.0,12
33.0,4.1,3,2.0,19.617851658744158,3,3,0,2,0,2,2,0,1,5.0,45
36.0,4.7,0,2.0,10.868277831993675,4,3,2,0,0,2,2,0,1,15.0,48
24.0,4.2,3,1.0,12.100304311635167,1,3,2,0,0,2,2,0,1,5.0,39
27.0,4.6,0,2.0,10.880379314876455,3,3,2,0,1,2,2,0,1,10.0,44
36.0,5.0,1,1.0,10.708235458192133,4,3,2,0,0,2,2,0,1,15.0,44
35.0,4.7,2,1.0,12.418411895127827,5,3,0,2,0,2,2,0,1,5.0,27
26.0,4.2,1,1.0,19.68780388809535,3,3,1,1,0,2,2,0,1,10.0,44
39.0,3.6,2,1.0,10.880746313778126,1,3,1,2,0,2,2,0,1,15.0,39
33.0,4.4,1,1.0,12.098951091760885,1,3,2,0,0,2,2,0,1,10.0,39
32.0,4.9,2,1.0,17.074903201906423,2,3,2,2,0,2,2,0,1,5.0,28
31.0,4.9,2,1.0,13.97216062801054,1,3,1,2,0,2,2,0,1,5.0,30
22.0,4.7,3,1.0,16.385107867108154,1,3,2,0,0,2,2,0,1,15.0,28
34.0,4.9,0,1.0,10.866292551701024,3,3,2,0,0,2,2,0,1,15.0,47
24.0,5.0,1,1.0,10.642200161695401,1,3,1,2,0,2,2,0,1,15.0,17
35.0,4.9,3,1.0,12.293558905489103,4,3,1,1,0,2,2,0,1,15.0,35
28.0,4.9,0,1.0,10.427589758490729,0,3,2,0,0,2,2,0,1,10.0,29
35.0,5.0,2,0.0,10.723278983770946,4,3,2,0,1,2,2,0,1,15.0,44
38.0,4.9,1,1.0,14.021831380947749,3,3,1,2,1,2,2,0,1,5.0,47
28.0,4.6,1,1.0,16.393834524897404,0,3,1,2,0,1,2,0,1,5.0,25
37.0,4.6,1,1.0,19.3634096395019,0,3,2,2,0,1,2,0,1,15.0,25
36.0,4.2,3,2.0,10.704253719843852,0,3,2,0,0,2,2,0,1,15.0,38
34.0,3.5,3,1.0,10.86559913552465,0,3,2,2,0,2,2,0,1,15.0,32
26.0,4.8,2,0.0,20.25328602270016,2,3,2,1,0,2,2,0,1,15.0,17
30.0,4.9,3,1.0,12.10012564804411,3,3,1,2,0,2,2,0,1,15.0,47
28.0,4.7,3,0.0,14.152820238129527,2,3,2,0,0,2,2,0,1,5.0,28
38.0,3.5,1,1.0,12.29420447254591,5,3,1,2,0,2,2,0,1,15.0,31
22.0,4.6,3,1.0,17.078957679923455,0,3,2,0,0,1,2,0,1,5.0,39
20.0,4.6,1,0.0,20.442957999506234,2,3,1,1,0,2,2,0,1,15.0,16
20.0,4.7,0,0.0,13.830728187311477,5,3,1,2,0,2,2,0,1,15.0,17
27.0,4.8,1,1.0,10.602518719907339,0,3,2,1,0,1,2,0,1,10.0,25
31.0,4.0,3,0.0,20.181287702036936,0,3,2,0,0,2,2,0,1,10.0,46
20.0,4.5,2,0.0,13.829789602064896,1,3,1,2,0,2,2,0,1,15.0,25
29.0,4.7,1,0.0,13.583087432008812,4,3,2,0,0,2,2,0,1,15.0,40
28.0,4.7,1,1.0,10.427223063096942,5,3,2,0,0,2,2,0,1,10.0,25
38.0,4.8,0,1.0,10.564988694567147,5,3,1,1,0,2,2,0,1,15.0,22
28.0,5.0,0,1.0,12.419726923604623,5,3,2,0,0,2,2,0,1,5.0,31
31.0,4.9,2,2.0,10.562893499322598,4,3,2,0,1,2,2,0,1,10.0,42
38.0,4.5,3,1.0,19.36772872384043,5,3,2,0,0,2,2,0,1,15.0,27
30.0,4.9,1,3.0,12.465216357113148,3,3,1,1,1,0,2,0,1,15.0,48
31.0,4.0,1,2.0,19.976774060012172,4,3,0,2,1,2,2,0,1,10.0,47
24.0,4.5,0,0.0,12.435319899854402,2,3,0,2,0,2,2,0,1,15.0,18
38.0,4.3,3,1.0,10.565143438825258,5,3,1,2,0,2,2,0,1,15.0,34
23.0,4.6,3,1.0,20.18108701246389,1,3,2,1,0,2,2,0,1,10.0,19
23.0,4.6,2,1.0,20.851627541590645,0,3,2,1,0,1,2,0,1,10.0,21
35.0,5.0,2,1.0,10.724160283851369,4,3,1,1,0,2,2,0,1,10.0,39
38.0,4.4,0,1.0,20.182510484836808,4,3,2,1,0,2,2,0,1,15.0,49
34.0,4.4,0,0.0,10.755517815754924,4,3,1,1,0,2,2,0,1,15.0,49
20.0,5.0,1,1.0,19.975659767060225,2,3,1,1,0,2,2,0,1,10.0,26
35.0,4.0,1,0.0,10.6420335626395,4,3,0,2,0,2,2,0,1,10.0,39
26.0,4.5,0,0.0,16.38507051857663,5,3,1,2,0,2,2,0,1,5.0,21
21.0,4.6,1,0.0,10.58774757857669,4,3,1,2,0,2,2,0,1,10.0,33
29.0,4.6,3,1.0,20.178921585879735,5,3,2,0,0,2,2,0,1,10.0,20
32.0,4.7,3,2.0,13.68206342452558,3,3,1,2,0,2,2,0,1,15.0,44
35.0,4.7,3,1.0,11.007749968275446,0,3,2,1,0,1,2,0,1,5.0,26
30.0,4.8,3,2.0,10.906051686304858,3,3,1,2,0,2,2,0,1,15.0,42
36.0,4.9,3,1.0,16.85189919845579,4,3,0,2,0,1,2,0,1,15.0,37
27.0,4.4,3,1.0,20.180936476308396,2,3,2,0,0,2,2,0,1,5.0,37
28.0,5.0,3,1.0,13.763797596291859,4,3,1,1,0,1,2,0,1,15.0,34
23.0,4.0,3,1.0,12.1621327357322,4,3,1,2,0,2,2,0,1,15.0,39
31.0,4.6,2,2.0,19.6587549817403,4,3,2,0,1,0,2,0,1,10.0,48
39.0,5.0,3,0.0,13.971900982101234,2,3,2,0,0,2,2,0,1,15.0,40
36.0,4.6,3,1.0,10.881344523340827,2,3,1,1,0,2,2,0,1,10.0,29
24.0,4.7,2,1.0,12.256063244737627,5,3,2,0,0,1,2,0,1,5.0,17
31.0,4.8,3,2.0,17.073561273588798,2,3,2,0,0,2,2,0,1,5.0,42
28.0,4.3,2,1.0,10.705574709545717,1,3,2,0,0,1,2,0,1,15.0,32
33.0,5.0,2,1.0,10.725049451929742,4,3,2,0,0,2,2,0,1,15.0,47
31.0,4.5,3,0.0,12.464207020865894,5,3,2,0,0,1,2,0,1,15.0,29
32.0,3.6,2,1.0,20.206832206608745,1,3,1,2,0,1,2,0,1,5.0,39
24.0,4.7,1,0.0,10.866731067734408,5,3,2,2,0,1,2,0,1,10.0,19
27.0,4.0,0,2.0,10.427313803794311,3,3,1,1,0,2,2,0,1,10.0,37
35.0,3.8,2,0.0,16.851068765366236,5,3,2,1,0,2,2,0,1,5.0,32
37.0,4.5,2,0.0,13.582529772006225,1,3,1,1,0,1,2,0,1,5.0,30
38.0,4.3,3,0.0,12.43541851870101,5,3,1,1,0,2,2,0,1,10.0,33
29.0,5.0,2,1.0,13.681609324672339,5,3,2,0,0,1,2,0,1,10.0,19
21.0,4.7,2,1.0,20.442957999506234,1,3,0,2,0,2,2,0,1,5.0,29
29.0,4.8,1,1.0,16.660002140806288,1,3,1,1,0,2,2,0,1,10.0,18
24.0,4.7,0,0.0,17.297889645743044,5,3,1,2,0,1,2,0,1,5.0,12
29.0,4.6,3,2.0,13.409480861151277,4,3,2,1,0,2,2,0,1,10.0,35
33.0,4.3,2,1.0,17.297889645743044,4,3,1,2,0,2,2,0,1,15.0,43
27.0,4.2,3,1.0,13.763915222261142,1,3,2,0,0,2,2,0,1,5.0,33
25.0,4.9,1,1.0,13.612466356810154,2,3,1,2,0,2,2,0,1,5.0,28
32.0,4.9,3,1.0,12.256704272249875,5,3,2,0,0,2,2,0,1,15.0,25
26.0,4.0,1,1.0,12.418497652873944,1,3,2,0,0,2,2,0,1,15.0,35
23.0,4.6,3,1.0,13.40725710672364,0,3,2,2,0,2,2,0,1,15.0,19
33.0,4.6,2,1.0,10.724444920492717,2,3,2,1,0,2,2,0,1,15.0,29
21.0,4.6,0,0.0,20.1820967747486,1,3,1,1,0,2,2,0,1,5.0,23
29.0,4.6,1,0.0,16.903259251263673,5,3,2,2,0,2,2,0,1,10.0,16
30.0,4.3,2,0.0,13.96886131654743,2,3,2,2,0,2,2,0,1,10.0,35
25.0,4.8,0,1.0,12.161026500560556,3,3,1,2,0,1,2,0,1,5.0,34
35.0,4.3,0,1.0,13.58260232595995,0,3,1,2,0,1,2,0,1,10.0,43
39.0,4.3,2,0.0,13.631290037383538,4,3,2,2,1,2,2,0,1,5.0,44
30.0,5.0,3,1.0,10.90605730735979,5,3,2,0,0,2,2,0,1,15.0,40
22.0,4.7,2,0.0,17.09841217392479,1,3,0,2,0,2,2,0,1,5.0,16
24.0,4.6,0,0.0,10.42827643818731,5,3,2,2,0,1,2,0,1,5.0,23
20.0,4.6,2,1.0,13.76595363047329,0,3,2,2,0,1,2,0,1,5.0,22
34.0,4.8,0,2.0,13.989531794992073,4,3,2,0,0,2,2,0,1,5.0,51
39.0,4.9,2,2.0,16.635821039247297,4,3,2,0,0,2,2,0,1,10.0,42
34.0,4.6,2,0.0,13.972150442212715,5,3,1,2,0,2,2,0,1,15.0,25
38.0,4.8,2,1.0,14.152820238129527,5,3,1,2,0,2,2,0,1,15.0,29
24.0,4.6,1,0.0,19.618995752751932,1,3,2,1,0,2,2,0,1,10.0,20
29.0,4.6,0,1.0,17.137438383084362,1,3,2,1,0,2,2,0,1,5.0,25
21.0,4.0,1,0.0,11.007749968275446,1,3,2,0,0,2,2,0,1,15.0,32
28.0,4.8,2,0.0,10.75702919621591,5,3,1,2,0,2,2,0,1,5.0,20
24.0,4.4,2,2.0,10.906272435934945,4,3,2,1,0,2,2,0,1,10.0,38
35.0,4.6,2,0.0,19.884001793275598,3,3,2,0,0,1,2,0,1,5.0,41
36.0,4.8,1,1.0,16.852467890852186,2,3,1,1,0,2,2,0,1,5.0,30
35.0,3.5,0,1.0,13.78972650469616,0,3,1,2,0,2,2,0,1,15.0,37
30.0,5.0,1,1.0,14.022272730719095,5,3,0,2,0,2,2,0,1,5.0,18
30.0,4.1,1,0.0,19.68827412644648,2,3,2,1,0,2,2,0,1,10.0,40
23.0,4.8,2,1.0,16.90168244013843,1,3,1,2,0,1,2,0,1,5.0,28
36.0,5.0,0,1.0,10.906004120262432,1,3,2,1,0,1,2,0,1,10.0,25
30.0,4.7,1,3.0,17.074306864253938,2,3,2,0,0,2,2,0,1,5.0,48
20.0,5.0,2,0.0,17.07651608266848,4,3,2,0,0,2,2,0,1,5.0,42
28.0,4.8,2,1.0,19.974190664273603,5,3,2,2,0,2,2,0,1,10.0,15
34.0,4.3,2,3.0,13.829292774373378,1,3,1,1,0,2,2,0,1,5.0,44
27.0,4.9,3,1.0,20.180839155827968,1,3,2,0,0,2,2,0,1,10.0,27
35.0,4.6,0,1.0,14.152820238129527,5,3,2,0,0,2,2,0,1,5.0,27
36.0,4.4,3,0.0,12.417924882090993,4,3,1,1,0,1,2,0,1,5.0,35
36.0,4.8,2,1.0,12.074064175412282,5,3,1,1,0,2,2,0,1,10.0,15
27.0,4.4,3,1.0,13.97196825905279,0,3,2,0,0,2,2,0,1,5.0,33
33.0,4.1,2,1.0,10.642298129353666,0,3,2,1,0,1,2,0,1,15.0,38
34.0,4.7,3,1.0,11.007749968275446,2,3,1,2,0,2,2,0,1,5.0,27
36.0,4.8,2,0.0,13.582356254915993,4,3,2,0,0,1,2,0,1,15.0,41
21.0,5.0,2,1.0,12.42142501596708,1,3,1,2,0,2,2,0,1,15.0,24
30.0,3.6,3,0.0,13.406524721046026,1,3,1,2,0,2,2,0,1,15.0,33
39.0,4.0,1,2.0,19.975180170351397,4,3,2,1,0,2,2,0,1,15.0,35
31.0,4.7,1,2.0,16.902632839760273,1,3,2,0,0,2,2,0,1,10.0,44
33.0,5.0,2,1.0,19.364514740650907,2,3,2,0,0,2,2,0,1,10.0,43
39.0,4.1,0,1.0,16.635541157466196,3,3,1,2,0,2,2,0,1,15.0,35
21.0,4.7,1,3.0,17.098084855752138,4,3,2,0,0,2,2,0,1,5.0,44
24.0,4.0,2,2.0,13.407111211667639,3,3,2,2,0,2,2,0,1,5.0,38
37.0,4.9,3,0.0,20.255130915879576,2,3,2,0,0,1,2,0,1,15.0,36
25.0,4.1,2,1.0,13.680938974352056,3,3,2,2,0,2,2,0,1,5.0,32
20.0,4.5,3,1.0,19.36285219148883,2,3,0,2,0,1,2,0,1,5.0,21
37.0,4.6,3,1.0,19.36323835232777,0,3,1,1,0,2,2,0,1,10.0,26
24.0,4.6,1,0.0,11.914610534455841,5,3,2,0,0,2,2,0,1,15.0,18
31.0,5.0,2,3.0,17.076620222644706,4,3,1,1,0,2,2,0,1,10.0,48
22.0,4.8,1,0.0,13.762216011681753,5,3,2,1,0,2,2,0,1,15.0,17
22.0,4.9,1,1.0,10.868682533145964,0,3,2,0,0,2,2,0,1,15.0,32
27.0,4.1,2,1.0,17.297889645743044,3,3,1,1,0,2,2,0,1,15.0,44
23.0,4.9,0,1.0,10.75751455597468,3,3,1,2,0,2,2,0,1,5.0,31
32.0,4.4,0,2.0,16.384489667053693,2,3,2,0,0,2,2,0,1,15.0,41
25.0,4.9,2,0.0,12.293519654950522,3,3,2,0,0,2,2,0,1,10.0,37
25.0,4.6,1,0.0,12.434930308212797,4,3,2,1,0,2,2,0,1,15.0,30
21.0,4.5,2,1.0,10.72420451374129,4,3,2,0,0,2,2,0,1,10.0,41
25.0,4.9,0,1.0,12.255031272154595,1,3,1,2,0,1,2,0,1,15.0,18
23.0,4.5,1,1.0,17.07673656266302,5,3,1,2,0,1,2,0,1,5.0,16
22.0,5.0,1,2.0,20.1827211021346,5,3,2,0,0,2,2,0,1,15.0,34
26.0,4.5,2,0.0,13.970027285770882,0,3,2,1,0,2,2,0,1,5.0,21
38.0,4.1,3,0.0,10.587159990650056,5,3,2,1,0,1,2,0,1,5.0,34
20.0,4.5,0,0.0,12.161659168764938,2,3,2,1,0,2,2,0,1,5.0,22
36.0,4.6,0,1.0,12.43525570001265,5,3,2,0,0,2,2,0,1,5.0,25
37.0,4.7,3,1.0,10.756200832557496,1,3,1,1,0,2,2,0,1,5.0,28
36.0,4.5,0,2.0,19.661337361816784,4,3,2,0,0,2,2,0,1,10.0,43
22.0,4.7,3,0.0,20.442957999506234,1,3,2,2,0,2,2,0,1,5.0,15
30.0,4.9,0,1.0,10.865897936361485,1,3,2,0,0,2,2,0,1,15.0,35
21.0,4.7,0,1.0,20.17794091226917,5,3,1,2,0,2,2,0,1,15.0,21
21.0,4.7,0,1.0,17.297889645743044,0,3,2,0,0,2,2,0,1,15.0,37
25.0,4.5,3,0.0,17.075059075496522,1,3,2,2,0,2,2,0,1,5.0,19
33.0,4.3,2,1.0,13.611301846909003,2,3,2,0,0,2,2,0,1,15.0,47
28.0,4.9,2,0.0,20.17673689365105,5,3,2,0,0,2,2,0,1,15.0,17
39.0,4.7,2,1.0,12.294183357795518,4,3,1,1,0,1,2,0,1,15.0,49
39.0,4.9,3,0.0,13.682523785997288,5,3,1,2,0,2,2,0,1,5.0,23
25.0,4.7,2,0.0,10.705483265553463,2,3,1,1,0,2,2,0,1,10.0,25
34.0,4.3,3,0.0,10.880665860526864,4,3,2,2,0,1,2,0,1,15.0,39
23.0,4.6,3,1.0,13.788600615741396,1,3,2,1,0,1,2,0,1,5.0,15
38.0,4.6,3,2.0,17.13755126516042,2,3,2,0,1,1,2,0,1,10.0,45
30.0,4.7,1,0.0,19.89000577695158,4,3,2,1,0,2,2,0,1,15.0,36
37.0,4.6,2,3.0,13.58310497669277,1,3,2,0,0,0,2,0,1,15.0,53
22.0,4.6,3,0.0,10.880966396680028,2,3,1,2,0,1,2,0,1,15.0,22
21.0,4.6,2,1.0,14.152820238129527,0,3,1,2,0,2,2,0,1,5.0,15
34.0,4.3,2,1.0,20.442957999506234,3,3,2,2,0,2,2,0,1,5.0,41
31.0,4.0,1,0.0,12.293804292939086,4,3,1,1,0,2,2,0,1,15.0,42
37.0,5.0,2,0.0,10.430005515119236,5,3,2,0,0,2,2,0,1,5.0,30
33.0,4.3,2,0.0,17.138101099748628,2,3,0,2,0,2,2,0,1,15.0,36
22.0,4.7,3,1.0,16.72256625346738,5,3,1,2,0,1,2,0,1,15.0,20
32.0,4.5,2,0.0,20.18266236573575,4,3,2,0,0,2,2,0,1,10.0,40
21.0,4.2,1,1.0,16.72061977214888,3,3,0,2,0,2,2,0,1,15.0,37
21.0,4.7,2,0.0,13.611563189256438,5,3,2,1,0,2,2,0,1,5.0,18
28.0,4.6,0,2.0,19.37377259511241,3,3,2,0,0,1,2,0,1,5.0,46
29.0,4.9,1,1.0,10.565193799428501,4,3,1,2,0,2,2,0,1,15.0,35
36.0,5.0,0,1.0,16.722141789376934,3,3,2,2,0,2,2,0,1,5.0,44
35.0,3.8,3,0.0,16.383878702193932,2,3,1,2,0,2,2,0,1,5.0,32
33.0,4.0,2,1.0,17.137903596034473,2,3,2,0,0,2,2,0,1,15.0,54
23.0,4.7,0,1.0,20.442957999506234,1,3,0,2,0,1,2,0,1,15.0,19
20.0,4.6,0,0.0,16.72199466850583,3,3,2,2,0,2,2,0,1,10.0,42
27.0,4.3,1,0.0,16.63676757148157,2,3,2,0,0,2,2,0,1,5.0,35
31.0,4.2,0,3.0,16.85138319175092,2,3,2,0,0,2,2,0,1,5.0,46
24.0,4.6,0,1.0,10.587038328518956,5,3,2,0,0,2,2,0,1,15.0,26
38.0,4.5,0,1.0,12.418497481428384,1,3,1,2,0,1,2,0,1,15.0,38
27.0,4.4,0,1.0,17.297889645743044,3,3,1,1,0,2,2,0,1,15.0,36
38.0,4.5,3,1.0,16.72199914611827,0,3,2,1,0,2,2,0,1,5.0,43
38.0,4.8,1,2.0,17.076810703922376,1,3,2,0,0,2,2,0,1,15.0,39
22.0,4.9,0,1.0,11.916599298173361,0,3,2,1,0,2,2,0,1,5.0,25
20.0,4.7,0,1.0,17.07492788090434,4,3,2,1,0,2,2,0,1,10.0,36
23.0,4.5,3,1.0,20.25312934740746,5,3,2,0,0,2,2,0,1,10.0,29
28.0,4.7,0,0.0,16.60097717956501,0,3,1,1,0,2,2,0,1,15.0,23
36.0,4.9,3,1.0,16.903838186702274,5,3,1,1,0,2,2,0,1,10.0,24
27.0,4.9,2,1.0,13.830775276462589,0,3,2,0,0,1,2,0,1,5.0,38
21.0,4.9,2,0.0,20.84810280203364,1,3,2,1,0,2,2,0,1,5.0,18
34.0,4.6,3,2.0,12.580285199006966,4,3,2,0,0,0,2,0,1,10.0,51
32.0,4.4,2,0.0,13.969136262696319,0,3,2,0,1,2,2,0,1,10.0,54
31.0,3.9,1,1.0,13.973056357051403,1,3,1,1,0,2,2,0,1,10.0,31
28.0,4.8,2,1.0,12.100079134470626,5,3,2,1,0,2,2,0,1,15.0,12
22.0,4.7,2,1.0,12.240875181907477,0,3,2,1,0,1,2,0,1,15.0,26
36.0,5.0,1,0.0,20.182713735682118,3,3,1,1,1,2,2,0,1,5.0,45
22.0,4.7,1,1.0,13.972211058716233,5,3,2,0,0,2,2,0,1,10.0,15
33.0,4.1,3,0.0,13.97077895798193,0,3,2,0,1,2,2,0,1,10.0,43
26.0,4.1,0,2.0,20.20637397777692,3,3,1,2,0,2,2,0,1,5.0,35
30.0,4.5,3,0.0,13.583351233908099,2,3,2,2,0,2,2,0,1,15.0,30
32.0,4.9,2,1.0,17.137506249137715,5,3,1,2,0,2,2,0,1,10.0,30
36.0,4.5,2,2.0,19.363412075503724,1,3,1,1,0,1,2,0,1,5.0,34
23.0,4.6,3,0.0,12.161148147988865,3,3,0,2,0,2,2,0,1,15.0,30
25.0,4.9,1,0.0,13.40705218686844,1,3,2,1,0,2,2,0,1,10.0,19
35.0,4.4,3,1.0,10.586499238953444,3,3,2,1,0,2,2,0,1,15.0,45
27.0,5.0,3,1.0,17.297889645743044,5,3,1,1,0,2,2,0,1,15.0,12
33.0,5.0,2,0.0,10.86508074568392,1,3,2,1,0,1,2,0,1,15.0,28
31.0,4.9,1,0.0,17.074810070637934,3,3,2,0,0,2,2,0,1,5.0,54
21.0,4.9,0,1.0,10.724894103312513,4,3,2,0,1,1,2,0,1,5.0,43
35.0,4.9,2,1.0,12.417568067864234,5,3,2,1,0,1,2,0,1,10.0,15
20.0,4.1,1,1.0,10.865791710349683,3,3,0,2,0,2,2,0,1,5.0,31
32.0,4.1,3,2.0,12.11692240663004,1,3,2,0,1,2,2,0,1,5.0,46
38.0,4.8,2,1.0,11.923489010144927,5,3,2,0,0,2,2,0,1,15.0,44
28.0,4.9,0,1.0,12.580285199006966,5,3,2,2,0,2,2,0,1,15.0,20
28.0,4.9,3,1.0,11.917145160651824,1,3,1,2,0,1,2,0,1,5.0,25
33.0,3.8,2,0.0,10.433257020962571,0,3,2,1,0,1,2,0,1,10.0,40
39.0,3.6,0,1.0,12.07407305562817,0,3,1,1,0,2,2,0,1,5.0,43
33.0,4.3,3,1.0,19.614762448656304,1,3,2,0,0,2,2,0,1,10.0,46
30.0,4.0,1,1.0,10.587833627733957,1,3,2,0,0,2,2,0,1,15.0,40
22.0,4.7,2,1.0,10.868227528917517,3,3,2,1,0,2,2,0,1,15.0,43
39.0,4.9,3,1.0,16.903017091655105,3,3,1,2,1,2,2,0,1,5.0,47
34.0,4.8,2,1.0,13.971987843739127,5,3,2,1,0,2,2,0,1,15.0,22
30.0,4.9,1,2.0,13.582361464990885,2,3,2,0,0,2,2,0,1,10.0,49
25.0,4.1,0,1.0,13.61089637581702,3,3,2,1,0,2,2,0,1,10.0,36
32.0,4.3,2,0.0,13.829696734471051,2,3,2,1,1,2,2,0,1,10.0,44
37.0,4.1,1,1.0,16.659913508731986,2,3,2,0,0,2,2,0,1,5.0,54
31.0,4.8,2,1.0,19.76221711455842,5,3,1,2,0,2,2,0,1,10.0,28
32.0,4.0,2,1.0,10.587128328620123,3,3,2,1,1,2,2,0,1,5.0,45
32.0,3.5,3,1.0,12.161534791916138,1,3,1,2,0,2,2,0,1,10.0,33
35.0,4.3,1,0.0,20.206254378859295,2,3,1,1,0,2,2,0,1,10.0,32
32.0,4.2,0,2.0,14.02174588051514,2,3,2,0,0,2,2,0,1,10.0,38
21.0,4.8,2,1.0,13.972213886147467,1,3,2,0,0,2,2,0,1,5.0,28
34.0,4.4,3,2.0,12.41847955273833,0,3,1,2,0,2,2,0,1,10.0,38
28.0,4.6,3,1.0,13.788871135917061,5,3,1,1,0,2,2,0,1,5.0,18
39.0,4.2,1,1.0,12.236807565161282,4,3,1,1,1,1,2,0,1,10.0,41
35.0,4.5,0,1.0,12.416888842520613,4,3,2,0,1,2,2,0,1,5.0,44
37.0,4.2,0,1.0,12.463905332613255,1,3,1,2,0,1,2,0,1,15.0,37
29.0,4.7,3,1.0,13.68092707075259,2,3,0,2,0,1,2,0,1,10.0,23
25.0,4.9,0,0.0,12.29414151179164,1,3,0,2,0,2,2,0,1,15.0,15
26.0,4.9,3,1.0,13.406368863519024,3,3,0,2,0,2,2,0,1,15.0,33
22.0,4.8,1,0.0,16.72122628793177,2,3,1,1,0,2,2,0,1,5.0,21
36.0,5.0,1,2.0,13.611273269229283,1,3,2,0,1,2,2,0,1,5.0,51
31.0,4.1,3,1.0,16.825697794104876,4,3,0,2,0,2,2,0,1,10.0,46
25.0,4.8,2,1.0,17.098616671521484,2,3,2,0,0,2,2,0,1,5.0,32
39.0,4.3,3,1.0,13.969625723326796,3,3,1,1,0,2,2,0,1,5.0,43
28.0,5.0,1,0.0,12.161015921769495,2,3,2,0,0,2,2,0,1,5.0,36
22.0,4.7,2,0.0,13.4060479934873,5,3,2,0,0,1,2,0,1,15.0,18
25.0,5.0,1,1.0,20.442957999506234,3,3,1,1,0,2,2,0,1,15.0,34
20.0,4.9,1,0.0,12.237396376659404,1,3,1,1,0,2,2,0,1,15.0,23
27.0,5.0,3,1.0,10.906073567416819,2,0,2,0,0,1,2,0,1,5.0,23
27.0,4.5,2,0.0,13.612412005057147,4,0,2,0,0,2,2,0,1,15.0,23
29.0,4.9,1,0.0,19.877467053551275,0,0,1,1,0,2,2,0,1,10.0,14
20.0,4.8,1,1.0,12.10318308087596,2,0,1,2,0,2,2,0,1,10.0,18
32.0,4.7,0,1.0,13.969897437824148,5,0,2,0,0,2,2,0,1,5.0,20
25.0,4.8,0,1.0,10.588921162708731,1,0,2,0,0,2,2,0,1,10.0,19
28.0,4.5,2,0.0,17.297889645743044,1,0,2,0,0,2,2,0,1,10.0,23
25.0,4.7,0,0.0,19.661125327364637,2,0,1,2,0,2,2,0,1,5.0,18
28.0,4.7,0,0.0,17.073836634362547,4,0,2,2,0,2,2,0,1,5.0,23
37.0,4.7,3,0.0,20.852492126914346,1,0,2,0,0,2,2,0,1,5.0,22
25.0,4.7,1,1.0,19.3634562276557,0,0,2,1,0,1,2,0,1,10.0,17
32.0,4.6,1,0.0,12.419666962478512,0,0,2,1,0,1,2,0,1,15.0,23
22.0,4.5,2,0.0,16.72255756548393,0,0,1,1,0,1,2,0,1,5.0,14
39.0,4.8,1,1.0,13.762116112315775,1,0,2,0,0,1,2,0,1,5.0,21
31.0,4.7,3,1.0,12.074271987848425,0,0,2,0,0,2,2,0,1,10.0,29
35.0,4.6,0,0.0,19.688593109795207,1,0,1,1,0,1,2,0,1,10.0,21
25.0,2.7,0,1.0,10.641595955404298,5,0,2,2,0,2,2,0,1,15.0,31
34.0,4.8,1,1.0,10.868853202792332,1,0,2,1,0,1,2,0,1,5.0,29
37.0,5.0,1,1.0,17.297889645743044,0,0,2,0,0,1,2,0,1,5.0,23
35.0,3.7,2,1.0,13.971970181858563,3,0,1,2,0,2,2,0,1,10.0,31
35.0,4.8,3,1.0,17.13751509769955,4,0,2,1,0,2,2,0,1,5.0,30
28.0,4.6,2,0.0,19.36255674574043,1,0,2,1,0,2,2,0,1,15.0,17
27.0,4.6,1,0.0,11.916611519972237,1,0,0,2,0,1,2,0,1,5.0,15
21.0,4.8,2,1.0,20.176442112537828,1,0,2,0,0,2,2,0,1,10.0,15
31.0,4.3,1,1.0,20.851755159164966,4,0,2,2,0,2,2,0,1,5.0,36
25.0,2.9,3,2.0,10.427681908713616,5,0,1,2,0,2,2,0,1,10.0,40
26.0,4.9,0,0.0,12.434931470955606,1,0,1,1,0,2,2,0,1,10.0,17
